"","ppid_trialn","heading","pNum","response","response_num","FirstSteeringTime"
"3881","1_2_65","5","1","steer",2,0
"3882","1_2_71","5","1","steer",2,0.549900000000036
"3883","1_2_72","5","1","steer",2,0
"3884","1_2_76","5","1","steer",2,0.483499999999992
"3885","1_2_85","5","1","steer",2,0.533399999999972
"3886","1_3_1","5","1","steer",2,0.45022
"3887","1_3_19","5","1","steer",2,0.46651
"3888","1_3_25","5","1","steer",2,0.5167
"3889","1_3_38","5","1","steer",2,0
"3890","1_3_45","5","1","steer",2,0
"3891","1_3_49","5","1","steer",2,0.433399999999978
"3892","1_3_57","5","1","steer",2,0.45010000000002
"3893","1_3_71","5","1","steer",2,0.433399999999949
"3894","1_3_74","5","1","steer",2,0.466700000000003
"3895","1_3_78","5","1","steer",2,0.199900000000014
"3896","1_3_80","5","1","steer",2,0.150100000000009
"3897","1_3_9","5","1","steer",2,0
"3898","10_1_2","5","10","steer",2,0.416649234604101
"3899","10_1_22","5","10","steer",2,0.466712306974998
"3900","10_1_44","5","10","steer",2,0.449900000000014
"3901","10_1_46","5","10","steer",2,0.666799999999995
"3902","10_1_51","5","10","steer",2,0.416699999999992
"3903","10_1_54","5","10","steer",2,0.45010000000002
"3904","10_1_55","5","10","steer",2,0.500200000000007
"3905","10_1_57","5","10","steer",2,0.500099999999975
"3906","10_1_61","5","10","steer",2,0.550000000000011
"3907","10_1_64","5","10","steer",2,0.616800000000012
"3908","10_1_69","5","10","steer",2,0.483400000000017
"3909","10_1_70","5","10","steer",2,0.5
"3910","10_1_71","5","10","steer",2,0.483399999999961
"3911","10_1_73","5","10","steer",2,0.583300000000008
"3912","10_1_79","5","10","steer",2,0.483299999999986
"3913","10_1_85","5","10","steer",2,0.533399999999972
"3914","10_1_89","5","10","steer",2,0.566600000000051
"3915","10_2_1","5","10","steer",2,0.483359999999999
"3916","10_2_2","5","10","steer",2,0.466570000000001
"3917","10_2_29","5","10","steer",2,0.416699999999992
"3918","10_2_30","5","10","steer",2,0.450099999999992
"3919","10_2_31","5","10","steer",2,0.383299999999991
"3920","10_2_34","5","10","steer",2,0.483200000000011
"3921","10_2_45","5","10","steer",2,0.366700000000009
"3922","10_2_48","5","10","steer",2,0.483499999999992
"3923","10_2_49","5","10","steer",2,0.500099999999975
"3924","10_2_5","5","10","steer",2,0.33343
"3925","10_2_52","5","10","steer",2,0.5
"3926","10_2_53","5","10","steer",2,0.833499999999987
"3927","10_2_60","5","10","steer",2,0.466499999999996
"3928","10_2_61","5","10","steer",2,0.466500000000053
"3929","10_2_64","5","10","steer",2,0.516700000000014
"3930","10_2_75","5","10","steer",2,0.416700000000048
"3931","10_2_83","5","10","steer",2,0.483400000000017
"3932","10_2_84","5","10","steer",2,0.433400000000006
"3933","10_2_89","5","10","steer",2,0.366700000000037
"3934","10_3_0","5","10","steer",2,0.667490000000001
"3935","10_3_12","5","10","steer",2,0.349959999999996
"3936","10_3_16","5","10","steer",2,0.400009999999995
"3937","10_3_19","5","10","steer",2,0.466740000000001
"3938","10_3_2","5","10","steer",2,0.433479999999999
"3939","10_3_20","5","10","steer",2,0.450000000000003
"3940","10_3_21","5","10","steer",2,0.433400000000006
"3941","10_3_25","5","10","steer",2,0.450000000000003
"3942","10_3_38","5","10","steer",2,0.466800000000006
"3943","10_3_4","5","10","steer",2,0.350079999999998
"3944","10_3_43","5","10","steer",2,0.416800000000023
"3945","10_3_5","5","10","steer",2,0.383389999999999
"3946","10_3_51","5","10","steer",2,0.466700000000003
"3947","10_3_54","5","10","steer",2,0.366800000000012
"3948","10_3_6","5","10","steer",2,0.349979999999995
"3949","10_3_63","5","10","steer",2,0.550100000000043
"3950","10_3_70","5","10","steer",2,0.416699999999992
"3951","10_3_75","5","10","steer",2,0.383399999999995
"3952","10_3_80","5","10","steer",2,0.350000000000023
"3953","10_3_83","5","10","steer",2,0.366700000000037
"3954","11_1_0","5","11","steer",2,0.45087554760401
"3955","11_1_22","5","11","steer",2,0.100130975195995
"3956","11_1_25","5","11","steer",2,0.316697662218004
"3957","11_1_28","5","11","steer",2,0.516779102891007
"3958","11_1_29","5","11","steer",2,0.533078406116999
"3959","11_1_3","5","11","steer",2,0.5500113044966
"3960","11_1_4","5","11","steer",2,0.483150866582502
"3961","11_1_42","5","11","steer",2,0.500178547656986
"3962","11_1_57","5","11","steer",2,0.466790286644994
"3963","11_1_58","5","11","steer",2,0.600086149621973
"3964","11_1_66","5","11","steer",2,0.633431547122029
"3965","11_1_67","5","11","steer",2,0.0998665495869773
"3966","11_1_68","5","11","steer",2,0.466734443337032
"3967","11_1_75","5","11","steer",2,0.533401693590974
"3968","11_1_84","5","11","steer",2,0.549747180742997
"3969","11_1_86","5","11","steer",2,0.433432211203979
"3970","11_2_19","5","11","steer",2,0.333405678087104
"3971","11_2_45","5","11","steer",2,0.516715109479009
"3972","11_2_46","5","11","steer",2,0.433536351427989
"3973","11_2_5","5","11","steer",2,0.515907343576099
"3974","11_2_50","5","11","steer",2,0.465965314967008
"3975","11_2_56","5","11","steer",2,0.533429162462028
"3976","11_2_59","5","11","steer",2,0.500011017733982
"3977","11_2_64","5","11","steer",2,0.433389951404024
"3978","11_2_67","5","11","steer",2,0.600026382190038
"3979","11_2_70","5","11","steer",2,0.516690659165022
"3980","11_2_71","5","11","steer",2,0.499869749258039
"3981","11_2_72","5","11","steer",2,0.450055707472984
"3982","11_2_73","5","11","steer",2,0.433440663164959
"3983","11_2_76","5","11","steer",2,0.350106751275007
"3984","11_2_78","5","11","steer",2,0.483362467440998
"3985","11_2_8","5","11","steer",2,0.466697918795397
"3986","11_2_83","5","11","steer",2,0.483337111561013
"3987","11_2_87","5","11","steer",2,0.533353396677001
"3988","11_2_89","5","11","steer",2,0.466801153451001
"3989","11_3_11","5","11","steer",2,0.416856408140305
"3990","11_3_17","5","11","steer",2,0.516740465358808
"3991","11_3_18","5","11","steer",2,0.516826796094307
"3992","11_3_22","5","11","steer",2,0.70022195450899
"3993","11_3_29","5","11","steer",2,0.450032464583018
"3994","11_3_33","5","11","steer",2,0.516751332163977
"3995","11_3_35","5","11","steer",2,0.599073725543008
"3996","11_3_4","5","11","steer",2,0.4501782608945
"3997","11_3_44","5","11","steer",2,0.449933757762011
"3998","11_3_45","5","11","steer",2,0.533418295655991
"3999","11_3_53","5","11","steer",2,0.499921668440976
"4000","11_3_55","5","11","steer",2,0.48339869012699
"4001","11_3_58","5","11","steer",2,0.616809560132992
"4002","11_3_6","5","11","steer",2,0.432393525677796
"4003","11_3_60","5","11","steer",2,0.65002063183897
"4004","11_3_61","5","11","steer",2,0.533419804935022
"4005","11_3_70","5","11","steer",2,0.500098555892009
"4006","11_3_72","5","11","steer",2,0.583285162191999
"4007","11_3_86","5","11","steer",2,0.483376956515997
"4008","11_3_88","5","11","steer",2,0.483341941253002
"4009","12_1_15","5","12","steer",2,0.466691177203003
"4010","12_1_17","5","12","steer",2,0.466742190511397
"4011","12_1_18","5","12","steer",2,0.383357768406199
"4012","12_1_20","5","12","steer",2,0.350038229795999
"4013","12_1_24","5","12","steer",2,0.450032766241009
"4014","12_1_29","5","12","steer",2,0.38338101115599
"4015","12_1_32","5","12","steer",2,0.416770881725
"4016","12_1_37","5","12","steer",2,0.683364922343998
"4017","12_1_46","5","12","steer",2,0.415923879692002
"4018","12_1_47","5","12","steer",2,0.416776918802015
"4019","12_1_48","5","12","steer",2,0.56663560589999
"4020","12_1_49","5","12","steer",2,0.38307312018199
"4021","12_1_58","5","12","steer",2,0.383443193059009
"4022","12_1_60","5","12","steer",2,0.400025234985037
"4023","12_1_64","5","12","steer",2,0.533299999999997
"4024","12_1_83","5","12","steer",2,0.333399999999983
"4025","12_1_84","5","12","steer",2,0.433300000000031
"4026","12_1_89","5","12","steer",2,0.38349999999997
"4027","12_1_9","5","12","steer",2,0.3667932340053
"4028","12_2_0","5","12","steer",2,0.534277000000001
"4029","12_2_10","5","12","steer",2,0.433489999999999
"4030","12_2_18","5","12","steer",2,0.400110000000012
"4031","12_2_2","5","12","steer",2,0.415899999999997
"4032","12_2_24","5","12","steer",2,0.466700000000003
"4033","12_2_35","5","12","steer",2,0.483300000000014
"4034","12_2_4","5","12","steer",2,0.433419999999998
"4035","12_2_43","5","12","steer",2,0.499200000000002
"4036","12_2_45","5","12","steer",2,0.416699999999992
"4037","12_2_51","5","12","steer",2,0.433400000000006
"4038","12_2_57","5","12","steer",2,0.432599999999979
"4039","12_2_61","5","12","steer",2,0.483299999999986
"4040","12_2_67","5","12","steer",2,0.400100000000009
"4041","12_2_71","5","12","steer",2,0
"4042","12_2_77","5","12","steer",2,0.366899999999987
"4043","12_2_79","5","12","steer",2,0.5
"4044","12_2_8","5","12","steer",2,0.583370000000002
"4045","12_2_86","5","12","steer",2,0.599799999999959
"4046","12_2_89","5","12","steer",2,0.466800000000035
"4047","12_2_9","5","12","steer",2,0.433340000000001
"4048","12_3_1","5","12","steer",2,0.433350000000001
"4049","12_3_17","5","12","steer",2,0.533429999999996
"4050","12_3_21","5","12","steer",2,0.0334000000000003
"4051","12_3_22","5","12","steer",2,0.44919999999999
"4052","12_3_24","5","12","steer",2,0.450100000000006
"4053","12_3_26","5","12","steer",2,0.500100000000003
"4054","12_3_27","5","12","steer",2,0.58329999999998
"4055","12_3_31","5","12","steer",2,0.450099999999992
"4056","12_3_32","5","12","steer",2,0.449999999999989
"4057","12_3_33","5","12","steer",2,0.399999999999977
"4058","12_3_38","5","12","steer",2,0.466699999999975
"4059","12_3_41","5","12","steer",2,0.416599999999988
"4060","12_3_46","5","12","steer",2,0.450199999999995
"4061","12_3_5","5","12","steer",2,0.433330000000002
"4062","12_3_57","5","12","steer",2,0.483499999999992
"4063","12_3_61","5","12","steer",2,0.550200000000018
"4064","12_3_76","5","12","steer",2,0.483400000000017
"4065","12_3_79","5","12","steer",2,0.566700000000026
"4066","12_3_8","5","12","steer",2,0.466790000000003
"4067","12_3_86","5","12","steer",2,0.466799999999978
"4068","13_1_1","5","13","steer",2,0.666648253579
"4069","13_1_13","5","13","steer",2,0.500067766199692
"4070","13_1_2","5","13","steer",2,0.499387387517899
"4071","13_1_21","5","13","steer",2,0.483080636344013
"4072","13_1_27","5","13","steer",2,0.516668824922021
"4073","13_1_28","5","13","steer",2,0.466758792474991
"4074","13_1_38","5","13","steer",2,0.550062921445004
"4075","13_1_4","5","13","steer",2,0.666720094806301
"4076","13_1_45","5","13","steer",2,0.749179334719997
"4077","13_1_5","5","13","steer",2,0.550077108577803
"4078","13_1_50","5","13","steer",2,0.949961981502014
"4079","13_1_54","5","13","steer",2,0.63337097451398
"4080","13_1_58","5","13","steer",2,0.466649823219029
"4081","13_1_59","5","13","steer",2,0.733383320339044
"4082","13_1_64","5","13","steer",2,0.516749721766018
"4083","13_1_65","5","13","steer",2,0.583467582853984
"4084","13_1_74","5","13","steer",2,0.500100000000032
"4085","13_1_75","5","13","steer",2,0.466700000000003
"4086","13_1_76","5","13","steer",2,0.333399999999983
"4087","13_1_8","5","13","steer",2,0.600026683884401
"4088","13_2_1","5","13","steer",2,0.483319999999999
"4089","13_2_14","5","13","steer",2,0.716799999999992
"4090","13_2_16","5","13","steer",2,0.566510000000008
"4091","13_2_23","5","13","steer",2,0.766900000000007
"4092","13_2_33","5","13","steer",2,0.516799999999989
"4093","13_2_41","5","13","steer",2,0.833399999999983
"4094","13_2_42","5","13","steer",2,0.583300000000008
"4095","13_2_46","5","13","steer",2,0.633499999999998
"4096","13_2_50","5","13","steer",2,0.533300000000025
"4097","13_2_52","5","13","steer",2,0.733499999999992
"4098","13_2_54","5","13","steer",2,0.533299999999997
"4099","13_2_65","5","13","steer",2,0.33340000000004
"4100","13_2_70","5","13","steer",2,0.699099999999987
"4101","13_2_72","5","13","steer",2,0.550100000000043
"4102","13_2_77","5","13","steer",2,0.5
"4103","13_2_82","5","13","steer",2,0.583399999999983
"4104","13_2_85","5","13","steer",2,0.533400000000029
"4105","13_3_0","5","13","steer",2,0.467170000000003
"4106","13_3_10","5","13","steer",2,0.449920000000006
"4107","13_3_11","5","13","steer",2,0.483519999999999
"4108","13_3_19","5","13","steer",2,0.599999999999994
"4109","13_3_2","5","13","steer",2,0.450070000000004
"4110","13_3_21","5","13","steer",2,0.633299999999991
"4111","13_3_22","5","13","steer",2,0.566699999999997
"4112","13_3_25","5","13","steer",2,0.516699999999986
"4113","13_3_26","5","13","steer",2,0.449099999999987
"4114","13_3_36","5","13","steer",2,0.633399999999995
"4115","13_3_4","5","13","steer",2,0.633380000000002
"4116","13_3_44","5","13","steer",2,0.550100000000015
"4117","13_3_5","5","13","steer",2,0.533370000000005
"4118","13_3_54","5","13","steer",2,0.666800000000023
"4119","13_3_62","5","13","steer",2,0.683300000000031
"4120","13_3_7","5","13","steer",2,0.483400000000003
"4121","13_3_70","5","13","steer",2,0.600000000000023
"4122","13_3_77","5","13","steer",2,0.516700000000014
"4123","14_1_10","5","14","steer",2,0.483501716024399
"4124","14_1_12","5","14","steer",2,0.533409198615104
"4125","14_1_17","5","14","steer",2,0.566699769687503
"4126","14_1_18","5","14","steer",2,0.433216315663998
"4127","14_1_20","5","14","steer",2,0.533319548792008
"4128","14_1_22","5","14","steer",2,0.650019469406004
"4129","14_1_3","5","14","steer",2,0.366683469719799
"4130","14_1_32","5","14","steer",2,0.583416593971009
"4131","14_1_4","5","14","steer",2,0.466678640099797
"4132","14_1_7","5","14","steer",2,0.500057351738199
"4133","14_1_70","5","14","steer",2,0.433337961719019
"4134","14_1_71","5","14","steer",2,0.466918793259026
"4135","14_1_74","5","14","steer",2,0.566700000000026
"4136","14_1_78","5","14","steer",2,0.633399999999995
"4137","14_1_81","5","14","steer",2,0.583399999999983
"4138","14_1_83","5","14","steer",2,0.666699999999992
"4139","14_1_84","5","14","steer",2,0.533399999999972
"4140","14_1_85","5","14","steer",2,0.5
"4141","14_1_86","5","14","steer",2,0.616700000000037
"4142","14_1_89","5","14","steer",2,0.533400000000029
"4143","14_2_0","5","14","steer",2,0.0168039999999987
"4144","14_2_15","5","14","steer",2,0.466670000000008
"4145","14_2_19","5","14","steer",2,0.533360000000002
"4146","14_2_29","5","14","steer",2,0.516800000000018
"4147","14_2_32","5","14","steer",2,0.549900000000008
"4148","14_2_40","5","14","steer",2,0.466700000000003
"4149","14_2_43","5","14","steer",2,0.483200000000011
"4150","14_2_51","5","14","steer",2,0.599400000000003
"4151","14_2_53","5","14","steer",2,0.500199999999978
"4152","14_2_63","5","14","steer",2,0.349400000000003
"4153","14_2_64","5","14","steer",2,0.5
"4154","14_2_65","5","14","steer",2,0.233299999999986
"4155","14_2_66","5","14","steer",2,0.483400000000017
"4156","14_2_67","5","14","steer",2,0.466700000000003
"4157","14_2_70","5","14","steer",2,0.483399999999961
"4158","14_2_77","5","14","steer",2,0.0333999999999719
"4159","14_2_79","5","14","steer",2,0.500100000000032
"4160","14_2_82","5","14","steer",2,0.331900000000019
"4161","14_2_87","5","14","steer",2,0.600099999999998
"4162","14_2_88","5","14","steer",2,0.483400000000017
"4163","14_3_17","5","14","steer",2,0.483470000000011
"4164","14_3_18","5","14","steer",2,0.366670000000013
"4165","14_3_21","5","14","steer",2,0.5501
"4166","14_3_29","5","14","steer",2,0.400100000000009
"4167","14_3_35","5","14","steer",2,0.416799999999995
"4168","14_3_36","5","14","steer",2,0.483300000000014
"4169","14_3_41","5","14","steer",2,0.566600000000022
"4170","14_3_46","5","14","steer",2,0.416699999999992
"4171","14_3_48","5","14","steer",2,0.450000000000017
"4172","14_3_49","5","14","steer",2,0.366700000000009
"4173","14_3_5","5","14","steer",2,0.50009
"4174","14_3_57","5","14","steer",2,0.466099999999983
"4175","14_3_62","5","14","steer",2,0.433500000000038
"4176","14_3_66","5","14","steer",2,0.533500000000004
"4177","14_3_7","5","14","steer",2,0.533360000000002
"4178","14_3_78","5","14","steer",2,0.366600000000005
"4179","14_3_80","5","14","steer",2,0.416899999999998
"4180","14_3_84","5","14","steer",2,0.548600000000022
"4181","14_3_85","5","14","steer",2,0.683299999999974
"4182","14_3_89","5","14","steer",2,0.482799999999997
"4183","15_1_1","5","15","steer",2,0
"4184","15_1_10","5","15","steer",2,0.466713575314401
"4185","15_1_18","5","15","steer",2,0.366646019617093
"4186","15_1_27","5","15","steer",2,0.549386595477017
"4187","15_1_31","5","15","steer",2,0.433244526872016
"4188","15_1_34","5","15","steer",2,0.500191075765002
"4189","15_1_42","5","15","steer",2,0.200036102150989
"4190","15_1_44","5","15","steer",2,0.383353527597023
"4191","15_1_49","5","15","steer",2,0.499323537455012
"4192","15_1_50","5","15","steer",2,0
"4193","15_1_53","5","15","steer",2,0.0664620676870129
"4194","15_1_57","5","15","steer",2,0.466697275011995
"4195","15_1_61","5","15","steer",2,0.483287360443967
"4196","15_1_73","5","15","steer",2,0.733289624373981
"4197","15_1_74","5","15","steer",2,0.516720789706994
"4198","15_1_78","5","15","steer",2,0.450015424915989
"4199","15_1_79","5","15","steer",2,0.516807120937983
"4200","15_1_82","5","15","steer",2,0.53276451315503
"4201","15_1_87","5","15","steer",2,0.500060673348003
"4202","15_1_89","5","15","steer",2,0.432704503895025
"4203","15_2_10","5","15","steer",2,0.433444356503294
"4204","15_2_18","5","15","steer",2,0.449231501119002
"4205","15_2_20","5","15","steer",2,0.400091221321006
"4206","15_2_28","5","15","steer",2,0.666775637206001
"4207","15_2_30","5","15","steer",2,0.400102088189016
"4208","15_2_36","5","15","steer",2,0.366236700916005
"4209","15_2_37","5","15","steer",2,0.333440794584988
"4210","15_2_39","5","15","steer",2,0.483354976511976
"4211","15_2_4","5","15","steer",2,0.450092398565399
"4212","15_2_40","5","15","steer",2,0.433664712440986
"4213","15_2_44","5","15","steer",2,0.483281927010012
"4214","15_2_46","5","15","steer",2,0.549980047223016
"4215","15_2_56","5","15","steer",2,0.466678257991987
"4216","15_2_67","5","15","steer",2,0.199893625434015
"4217","15_2_75","5","15","steer",2,0.383262064788994
"4218","15_2_78","5","15","steer",2,0.583346162275006
"4219","15_2_79","5","15","steer",2,0.40008910831898
"4220","15_2_84","5","15","steer",2,0.450077607551009
"4221","15_2_88","5","15","steer",2,0.500164210453022
"4222","15_3_19","5","15","steer",2,0.166696550554207
"4223","15_3_2","5","15","steer",2,0.366107505926898
"4224","15_3_31","5","15","steer",2,0.366748953007004
"4225","15_3_32","5","15","steer",2,0.416725076082997
"4226","15_3_35","5","15","steer",2,0.383335114292976
"4227","15_3_39","5","15","steer",2,0.550043739144002
"4228","15_3_43","5","15","steer",2,0.300096413269983
"4229","15_3_45","5","15","steer",2,0.333290771432985
"4230","15_3_48","5","15","steer",2,0.499991849848016
"4231","15_3_49","5","15","steer",2,0.299401537420977
"4232","15_3_5","5","15","steer",2,0.249400058318905
"4233","15_3_51","5","15","steer",2,0.0167038856900206
"4234","15_3_55","5","15","steer",2,0.466745270346053
"4235","15_3_66","5","15","steer",2,0.400128651644991
"4236","15_3_71","5","15","steer",2,0.433402700174952
"4237","15_3_72","5","15","steer",2,0.433375533005005
"4238","15_3_76","5","15","steer",2,0.450137979039994
"4239","15_3_84","5","15","steer",2,0.433453110368987
"4240","15_3_89","5","15","steer",2,0.500060975204974
"4241","16_1_0","5","16","steer",2,0.216435884270419
"4242","16_1_22","5","16","steer",2,0.416799999999995
"4243","16_1_25","5","16","steer",2,0
"4244","16_1_31","5","16","steer",2,0.266699999999986
"4245","16_1_33","5","16","steer",2,0.483299999999986
"4246","16_1_40","5","16","steer",2,0.400099999999981
"4247","16_1_46","5","16","steer",2,0.266700000000014
"4248","16_1_54","5","16","steer",2,0.349500000000035
"4249","16_1_57","5","16","steer",2,0.550100000000043
"4250","16_1_59","5","16","steer",2,0.533299999999997
"4251","16_1_6","5","16","steer",2,0.4001082448071
"4252","16_1_61","5","16","steer",2,0.266699999999958
"4253","16_1_7","5","16","steer",2,0.483326345415698
"4254","16_1_76","5","16","steer",2,0.550100000000043
"4255","16_1_87","5","16","steer",2,0.566699999999969
"4256","16_1_88","5","16","steer",2,0.466700000000003
"4257","16_1_9","5","16","steer",2,0.383415120646497
"4258","16_2_0","5","16","steer",2,0.450102999999999
"4259","16_2_1","5","16","steer",2,0.449949999999999
"4260","16_2_15","5","16","steer",2,0.483339999999998
"4261","16_2_25","5","16","steer",2,0.432999999999993
"4262","16_2_27","5","16","steer",2,0.483399999999989
"4263","16_2_28","5","16","steer",2,0.532700000000006
"4264","16_2_33","5","16","steer",2,0.416699999999992
"4265","16_2_5","5","16","steer",2,0.533339999999999
"4266","16_2_60","5","16","steer",2,0.450000000000045
"4267","16_2_68","5","16","steer",2,0.416799999999967
"4268","16_2_7","5","16","steer",2,0.450020000000002
"4269","16_2_70","5","16","steer",2,0.466700000000003
"4270","16_2_72","5","16","steer",2,0.482700000000023
"4271","16_2_82","5","16","steer",2,0.466700000000003
"4272","16_2_86","5","16","steer",2,0.45010000000002
"4273","16_3_0","5","16","steer",2,0.417472999999999
"4274","16_3_11","5","16","steer",2,0.433410000000002
"4275","16_3_13","5","16","steer",2,0.516660000000002
"4276","16_3_19","5","16","steer",2,0.499859999999998
"4277","16_3_20","5","16","steer",2,0.432600000000008
"4278","16_3_5","5","16","steer",2,0.433340000000001
"4279","16_3_50","5","16","steer",2,0.333300000000008
"4280","16_3_58","5","16","steer",2,0.399999999999977
"4281","16_3_59","5","16","steer",2,0.566599999999994
"4282","16_3_62","5","16","steer",2,0.316800000000001
"4283","16_3_66","5","16","steer",2,0.61669999999998
"4284","16_3_67","5","16","steer",2,0.216700000000003
"4285","16_3_74","5","16","steer",2,0.45010000000002
"4286","16_3_81","5","16","steer",2,0.5
"4287","16_3_88","5","16","steer",2,0.599899999999991
"4288","17_1_1","5","17","steer",2,0.4666363809242
"4289","17_1_10","5","17","steer",2,0.466659623470704
"4290","17_1_14","5","17","steer",2,0.716624155948409
"4291","17_1_18","5","17","steer",2,0.566680149356003
"4292","17_1_28","5","17","steer",2,0.433239860062002
"4293","17_1_30","5","17","steer",2,0.416818246304018
"4294","17_1_33","5","17","steer",2,0.383448892055014
"4295","17_1_35","5","17","steer",2,0.583249368375988
"4296","17_1_36","5","17","steer",2,0.383299999999991
"4297","17_1_39","5","17","steer",2,0.550100000000015
"4298","17_1_42","5","17","steer",2,0.400099999999981
"4299","17_1_45","5","17","steer",2,0.400000000000006
"4300","17_1_52","5","17","steer",2,0.500100000000003
"4301","17_1_65","5","17","steer",2,0.432999999999993
"4302","17_1_68","5","17","steer",2,0.416699999999992
"4303","17_1_75","5","17","steer",2,0.45010000000002
"4304","17_1_82","5","17","steer",2,0.366600000000005
"4305","17_2_16","5","17","steer",2,0.349980000000002
"4306","17_2_20","5","17","steer",2,0.416800000000009
"4307","17_2_26","5","17","steer",2,0.433199999999999
"4308","17_2_29","5","17","steer",2,0.433500000000009
"4309","17_2_36","5","17","steer",2,0.633600000000001
"4310","17_2_37","5","17","steer",2,0
"4311","17_2_38","5","17","steer",2,0.55019999999999
"4312","17_2_53","5","17","steer",2,0.499400000000037
"4313","17_2_64","5","17","steer",2,0.566700000000026
"4314","17_2_67","5","17","steer",2,0.466799999999978
"4315","17_2_75","5","17","steer",2,0.450099999999964
"4316","17_2_76","5","17","steer",2,0.483399999999961
"4317","17_2_88","5","17","steer",2,0.650000000000034
"4318","17_3_10","5","17","steer",2,0.649950000000004
"4319","17_3_15","5","17","steer",2,0.716759999999994
"4320","17_3_27","5","17","steer",2,0.54940000000002
"4321","17_3_29","5","17","steer",2,0.683300000000003
"4322","17_3_30","5","17","steer",2,0.5334
"4323","17_3_35","5","17","steer",2,0.5
"4324","17_3_38","5","17","steer",2,0.5
"4325","17_3_39","5","17","steer",2,0.333300000000008
"4326","17_3_43","5","17","steer",2,0.449999999999989
"4327","17_3_5","5","17","steer",2,0.433280000000003
"4328","17_3_58","5","17","steer",2,0.500099999999975
"4329","17_3_6","5","17","steer",2,0.400030000000001
"4330","17_3_61","5","17","steer",2,0.666699999999992
"4331","17_3_62","5","17","steer",2,0.350099999999998
"4332","17_3_68","5","17","steer",2,0.483299999999986
"4333","17_3_70","5","17","steer",2,0.333299999999952
"4334","17_3_80","5","17","steer",2,0.433400000000006
"4335","18_1_0","5","18","steer",2,0.449768944540301
"4336","18_1_19","5","18","steer",2,0.466726293232995
"4337","18_1_68","5","18","steer",2,0.500055994235993
"4338","18_3_1","5","18","steer",2,0.4500481610799
"4339","18_3_16","5","18","steer",2,0.483332281869195
"4340","18_3_20","5","18","steer",2,0.533331964919995
"4341","18_3_24","5","18","steer",2,0.549558520919007
"4342","18_3_26","5","18","steer",2,0.466591061870986
"4343","18_3_27","5","18","steer",2,0.449568814199012
"4344","18_3_3","5","18","steer",2,0.400017085033699
"4345","18_3_30","5","18","steer",2,0.416779133077
"4346","18_3_46","5","18","steer",2,0.450059933452991
"4347","18_3_47","5","18","steer",2,0.466679505597
"4348","18_3_55","5","18","steer",2,0.51674982288597
"4349","18_3_6","5","18","steer",2,0.449798828256505
"4350","18_3_7","5","18","steer",2,0.433310563350297
"4351","18_3_74","5","18","steer",2,0.483483209727979
"4352","18_3_76","5","18","steer",2,0.466122883651963
"4353","18_3_8","5","18","steer",2,0.450138415939698
"4354","18_3_80","5","18","steer",2,0.466671959204007
"4355","2_1_0","5","2","steer",2,0.433330888316769
"4356","2_1_20","5","2","steer",2,0.466725890400994
"4357","2_1_24","5","2","steer",2,0.483475159386003
"4358","2_1_28","5","2","steer",2,0.416699999999992
"4359","2_1_34","5","2","steer",2,0.516800000000018
"4360","2_1_35","5","2","steer",2,0.483400000000017
"4361","2_1_36","5","2","steer",2,0.483399999999989
"4362","2_1_48","5","2","steer",2,0.566699999999997
"4363","2_1_5","5","2","steer",2,0.500087990410698
"4364","2_1_63","5","2","steer",2,0.466700000000003
"4365","2_1_67","5","2","steer",2,0.366799999999955
"4366","2_1_72","5","2","steer",2,0.483399999999961
"4367","2_1_88","5","2","steer",2,0.633299999999963
"4368","2_2_0","5","2","steer",2,0.483410000000001
"4369","2_2_21","5","2","steer",2,0.383499999999998
"4370","2_2_27","5","2","steer",2,0.650099999999981
"4371","2_2_3","5","2","steer",2,0.483369999999997
"4372","2_2_30","5","2","steer",2,0.216800000000006
"4373","2_2_4","5","2","steer",2,0.450019999999999
"4374","2_2_41","5","2","steer",2,0.133299999999991
"4375","2_2_45","5","2","steer",2,0.483400000000017
"4376","2_2_48","5","2","steer",2,0.466700000000003
"4377","2_2_53","5","2","steer",2,0.5
"4378","2_2_54","5","2","steer",2,0.433299999999974
"4379","2_2_55","5","2","steer",2,0.483400000000017
"4380","2_2_62","5","2","steer",2,0.516700000000014
"4381","2_2_64","5","2","steer",2,0.449900000000014
"4382","2_2_7","5","2","steer",2,0.500059999999998
"4383","2_2_84","5","2","steer",2,0
"4384","2_2_88","5","2","steer",2,0.600099999999998
"4385","2_3_12","5","2","steer",2,0.483350000000002
"4386","2_3_16","5","2","steer",2,0.46678
"4387","2_3_18","5","2","steer",2,0.216630000000009
"4388","2_3_25","5","2","steer",2,0.533300000000011
"4389","2_3_27","5","2","steer",2,0.566599999999994
"4390","2_3_28","5","2","steer",2,0.5
"4391","2_3_3","5","2","steer",2,0.51681
"4392","2_3_32","5","2","steer",2,0.150100000000009
"4393","2_3_53","5","2","steer",2,0.483400000000017
"4394","2_3_54","5","2","steer",2,0.416600000000017
"4395","2_3_56","5","2","steer",2,0.583399999999983
"4396","2_3_65","5","2","steer",2,0.550099999999986
"4397","2_3_69","5","2","steer",2,0.483499999999992
"4398","2_3_70","5","2","steer",2,0.583500000000015
"4399","2_3_74","5","2","steer",2,0.399999999999977
"4400","2_3_88","5","2","steer",2,0.433499999999981
"4401","3_1_1","5","3","steer",2,0.516664095862199
"4402","3_1_13","5","3","steer",2,0.433148466829593
